est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
0.0589596608,0.1318378096,20522.6046380479,10025476.152919816,1,1,23.27,False
0.6676594135,1.4929318344,36840.167059374,42932617.27430935,1,1,18.0,False
0.2315021222,0.5176544822,58417.4827446217,28215596.48600261,1,1,20.3,True
0.0699125232,0.1563291544,50156.0039976559,28785827.97710933,1,1,22.9,False
0.0506471459,0.1132504611,23143.154298852,21781913.10180445,1,1,23.6,False
0.0211132445,0.0472106499,39513.5001064285,41165761.77093951,1,1,25.5,False
0.0443154309,0.099092316,21734.0479991336,74046431.17523785,1,1,23.89,False
0.2783267681,0.6223575734,71285.5363330328,53743584.82398863,1,1,19.9,True
0.1108038821,0.2477650126,25371.7802804868,42774073.406804,1,1,21.9,False
0.0366906138,0.0820427065,63240.8016769859,2816393.154513685,1,1,24.3,False
0.0291443905,0.0651688382,27799.9899518589,2552725.801614447,1,1,24.8,False
0.0305179233,0.0682401509,38243.0539168952,3258721.443768025,1,1,24.7,False
0.04411182,0.0986370281,38128.4100497164,9594253.84497662,1,1,23.9,False
0.0080270317,0.0179489885,15429.5731404364,1386757.115595556,1,1,27.6,False
0.0092162655,0.0206081961,52713.6897394494,1263794.832193529,1,1,27.3,False
0.1925550782,0.4305662442,15037.7478285765,30409350.978711803,1,1,20.7,False
0.2016299194,0.4508582062,28802.5985485527,28136694.889257003,1,1,20.6,False
0.160160338,0.358129403,57054.7698443298,41981925.45834165,1,1,21.1,False
0.1529519353,0.3420109247,61537.7378923376,62508654.4467117,1,1,21.2,True
0.1382149359,0.3090579921,74954.927529553,45576718.14307,1,1,21.42,False
0.4836764882,1.0815335068,65216.1936741102,72599672.11924018,1,1,18.7,True
0.0253837029,0.0567596853,25434.8192706239,4414439.474297498,1,1,25.1,False
0.0350392641,0.0783501764,23388.9228875987,20402267.21071808,1,1,24.4,False
0.0139493823,0.0311917671,30648.3805721685,68442063.21062526,1,1,26.4,False
0.1838886721,0.411187571,22100.5320642325,41272517.683250606,1,1,20.8,False
0.0350392641,0.0783501764,22722.2344876481,11090240.219347352,1,1,24.4,False
0.022108281,0.0494356193,18062.293427108,3342401.615355463,1,1,25.4,False
0.0608912622,0.1361570015,31779.5197260026,24360956.37014632,1,1,23.2,False
0.0384197891,0.0859092601,28613.7918052504,12662062.571072496,1,1,24.2,False
0.0384197891,0.0859092601,20572.2462094295,30235124.751534555,1,1,24.2,False
0.0623096019,0.1393285055,81380.4626341015,51629588.52542865,1,1,23.15,False
0.0201629919,0.0450858206,31650.2219275852,7334911.696675655,1,1,25.6,False
0.0608912622,0.1361570015,31608.9174378997,6582492.574227511,1,1,23.2,False
0.063760979,0.1425738833,25466.9091614524,20259080.925908823,1,1,23.1,False
0.0921626549,0.2060819612,11110.9474855556,38748513.41605405,1,1,22.3,False
0.022108281,0.0494356193,63399.3660819072,1732512.769147562,1,1,25.4,False
0.0319561887,0.0714562102,24261.1951788827,18985718.262743708,1,1,24.6,False
0.2492039814,0.5572370428,89815.2392696504,60930796.41932353,1,1,20.14,False
0.0483676488,0.1081533507,19494.2258001892,6877521.863950141,1,1,23.7,False
0.0260948603,0.0583498816,73753.2985881859,64878028.50619953,1,1,25.04,False
0.1529519353,0.3420109247,32574.0475112813,39990235.36676503,1,1,21.2,True
0.1677084622,0.3750075218,50650.5415411282,60006758.78496904,1,1,21.0,False
0.0175612318,0.0392681082,34703.7675758476,4370439.853491607,1,1,25.9,False
0.0242412481,0.0542050786,48899.0128065174,1867024.412027838,1,1,25.2,False
0.0278326768,0.0622357573,44121.5050100602,5261904.646023774,1,1,24.9,False
0.0483676488,0.1081533507,55271.3745166675,51985307.322323725,1,1,23.7,False
0.1925550782,0.4305662442,68410.4129169145,36420711.60233348,1,1,20.7,False
0.0116025908,0.0259441818,31867.9462466824,33851560.23882899,1,1,26.8,False
0.1272198785,0.2844722965,35834.8530293658,36457164.13027617,1,1,21.6,False
0.0840533402,0.1879489824,28208.6513558178,21926986.937738422,1,1,22.5,False
0.063760979,0.1425738833,33907.4588858693,16169604.691689266,1,1,23.1,False
0.2783267681,0.6223575734,16596.951403931,48822387.74115244,1,1,19.9,False
0.0421264611,0.0941976306,48512.1903500434,2458715.208953307,1,1,24.0,False
0.0175612318,0.0392681082,25951.1377396724,25225613.52357023,1,1,25.9,False
0.0069912523,0.0156329154,25603.5911736006,24229243.1798212,1,1,27.9,False
0.0076657557,0.0171411509,32624.2590485094,45791637.51909125,1,1,27.7,False
0.2016299194,0.4508582062,122781.5449851089,63960145.32821685,1,1,20.6,True
0.5977987142,1.3367185619,58444.0818696508,20241532.497366343,1,1,18.24,True
0.2315021222,0.5176544822,45206.1347735246,27086093.86653364,1,1,20.3,True
0.4836764882,1.0815335068,13222.9316522259,56090793.13163623,1,1,18.7,False
0.0481454197,0.1076564312,9937.2970211576,65891814.271024816,1,1,23.71,False
0.4619074603,1.0328564805,113137.1816422723,67429550.23943771,1,1,18.8,False
0.3051792326,0.6824015094,17664.5729776296,56085628.39981256,1,1,19.7,False
0.0530340723,0.1185877909,15284.349751331,33565297.51892644,1,1,23.5,False
0.2016299194,0.4508582062,35447.6217951096,36851461.016449824,1,1,20.6,False
0.0167708462,0.0375007522,33677.046404718,7163977.250949461,1,1,26.0,False
0.0066765941,0.0149293183,29287.8651453511,68869522.60854541,1,1,28.0,False
0.2492039814,0.5572370428,16786.4144135161,33247711.36869224,1,1,20.14,False
0.3503926411,0.7835017643,25811.8448958711,40628882.49663822,1,1,19.4,False
0.0253837029,0.0567596853,37368.1155067783,4439973.691456957,1,1,25.1,False
0.0127219879,0.0284472297,35057.1057929238,3457793.603264649,1,1,26.6,False
0.0121494041,0.0271668934,20519.9847241537,3934594.97136541,1,1,26.7,False
0.0377185489,0.0843412394,22703.8285340732,14969887.668664956,1,1,24.24,False
0.2446554962,0.5470663205,54086.1998753351,30729941.966722608,1,1,20.18,False
0.0076657557,0.0171411509,51864.4495356934,62527110.455611885,1,1,27.7,False
0.008405334,0.0187948982,18895.431253054,20509234.175704166,1,1,27.5,False
0.0608912622,0.1361570015,36253.4229063781,15553498.983827464,1,1,23.2,False
0.1838886721,0.411187571,46631.5454516281,20951345.937001474,1,1,20.8,True
0.1394938229,0.3119176705,23524.4607490851,52851042.537838,1,1,21.4,False
0.0291443905,0.0651688382,27595.3693114596,39522184.621351406,1,1,24.8,False
0.6707411893,1.4998228946,9246.2777436572,47153012.40896327,1,1,17.99,False
0.1289896833,0.2884297004,12942.3548258154,39554615.25543851,1,1,21.57,False
0.0253837029,0.0567596853,25311.4863239161,5287282.877484184,1,1,25.1,False
0.1010543415,0.2259643771,25259.3801095207,39088123.783583686,1,1,22.1,False
0.0530340723,0.1185877909,65625.8819800442,2549067.086507857,1,1,23.5,False
0.0334622374,0.0748238376,25044.1765540827,19871780.22348232,1,1,24.5,False
0.3051792326,0.6824015094,111275.4919152996,73807264.73709044,1,1,19.7,False
0.0445199816,0.0995497053,46288.969127284,12729666.087882088,1,1,23.88,False
0.0608912622,0.1361570015,18261.7026985383,73400250.1320738,1,1,23.2,False
0.2016299194,0.4508582062,54563.7258270162,54020058.66710688,1,1,20.6,False
0.0530340723,0.1185877909,26361.3454516018,13325523.350044714,1,1,23.5,False
0.04411182,0.0986370281,34256.6459615984,4987030.94660241,1,1,23.9,False
0.04411182,0.0986370281,21797.4198489601,22954710.72115183,1,1,23.9,False
0.004411182,0.0098637028,18192.6542804482,17218379.97712779,1,1,28.9,False
0.02658,0.0594346868,23980.9746486524,23302083.123764284,1,1,25.0,False
0.1838886721,0.411187571,61582.9574527358,73799231.66058673,1,1,20.8,False
0.0366906138,0.0820427065,25291.0041155797,18230576.204745185,1,1,24.3,False
0.0177237239,0.0396314515,49062.9588406315,30427628.44255416,1,1,25.88,False
0.0530340723,0.1185877909,15291.7015025623,28903460.611995805,1,1,23.5,False
0.040230458,0.0899580388,90161.5766361689,6538945.472018583,1,1,24.1,False
0.1838886721,0.411187571,12868.2561085903,31736442.494796343,1,1,20.8,False
0.0350392641,0.0783501764,18028.4873538804,25794138.41713578,1,1,24.4,False
0.0921626549,0.2060819612,33851.4790524516,32114792.63698246,1,1,22.3,False
0.0732073989,0.1636967205,64916.1042073193,71976904.4292728,1,1,22.8,False
0.0802703167,0.1794898848,57620.5531023575,44066571.28311868,1,1,22.6,False
0.0880146521,0.1968067451,14014.3546976738,42033124.46168152,1,1,22.4,False
0.1058168859,0.2366137501,17621.8332484008,49537929.32810922,1,1,22.0,False
0.1272198785,0.2844722965,12296.5647434005,53698885.279628366,1,1,21.6,False
0.0211132445,0.0472106499,36081.7016166673,2372766.400627106,1,1,25.5,False
0.0555334912,0.1241766613,10277.9086200274,39521995.664281815,1,1,23.4,False
0.0880146521,0.1968067451,36296.3858158598,54996913.29552399,1,1,22.4,False
0.0699125232,0.1563291544,15778.4973055467,39006812.8383428,1,1,22.9,False
0.0350392641,0.0783501764,33868.1390915562,22059672.364620674,1,1,24.4,False
0.1677084622,0.3750075218,8067.9717553006,40484118.56765174,1,1,21.0,False
0.0483676488,0.1081533507,30435.4341095522,9609181.722750949,1,1,23.7,False
0.1108038821,0.2477650126,22175.9187952216,43207322.97532271,1,1,21.9,False
0.1594244681,0.3564839479,8067.97206228,40484118.56765174,1,1,21.11,False
0.0608912622,0.1361570015,107814.49977307,58018508.6664935,1,1,23.2,False
0.2016299194,0.4508582062,50748.4532915816,62389407.45633069,1,1,20.6,False
0.1272198785,0.2844722965,33494.9951457865,43221690.968108766,1,1,21.6,False
0.0231502122,0.0517654482,14388.2532213155,72629041.80138962,1,1,25.3,False
0.0334622374,0.0748238376,29429.0134658073,40784872.339548215,1,1,24.5,False
0.0411675457,0.0920534307,48553.6274231339,55039222.01160527,1,1,24.05,False
0.0555334912,0.1241766613,16751.1123108759,28021032.278800987,1,1,23.4,False
0.0766575574,0.1714115092,18482.4704112638,37725071.198478974,1,1,22.7,False
0.0483676488,0.1081533507,29626.2032939015,11586291.15320951,1,1,23.7,False
0.0160160338,0.0358129403,50877.3384882914,2354302.971672558,1,1,26.1,False
0.0608912622,0.1361570015,26221.6194878101,10944881.219953587,1,1,23.2,False
0.2783267681,0.6223575734,20590.7788598778,36240152.11941021,1,1,19.9,False
0.4619074603,1.0328564805,105823.7599948211,71393918.25368945,1,1,18.8,False
0.0608912622,0.1361570015,45144.8952261689,73393862.73685864,1,1,23.2,False
0.02658,0.0594346868,26751.3585756029,67016786.992191255,1,1,25.0,False
0.3122877701,0.6982966825,21708.7104008912,41541933.00518928,1,1,19.65,False
0.0105816886,0.023661375,35417.962615132,2920351.452017706,1,1,27.0,False
0.7320739893,1.6369672047,11709.8961445926,39492866.08671371,1,1,17.8,False
0.0608912622,0.1361570015,76412.0599190082,18709649.71017487,1,1,23.2,False
0.058150704,0.130028927,44370.1513156471,2788497.220820749,1,1,23.3,False
0.0152951935,0.0342010925,29140.7393746799,20289810.677093383,1,1,26.2,False
0.1724070324,0.3855138443,56359.6690508788,59397284.04757435,1,1,20.94,False
0.022108281,0.0494356193,15322.1781053127,58775200.1245914,1,1,25.4,False
0.1724070324,0.3855138443,56359.6704404287,59397288.98430406,1,1,20.94,False
0.0088014652,0.0196806745,58233.951712067,42523087.06143041,1,1,27.4,False
0.1838886721,0.411187571,55588.7814544148,36591208.83332481,1,1,20.8,False
0.046190746,0.1032856481,12936.1715083957,28238280.848778777,1,1,23.8,False
0.040230458,0.0899580388,17343.273521214,24434530.95129888,1,1,24.1,False
0.0732073989,0.1636967205,4544.0171443516,58898302.28200188,1,1,22.8,False
0.1332155667,0.2978790628,53116.1660065662,18072694.32277436,1,1,21.5,True
0.04411182,0.0986370281,20033.3834024403,36184051.99065342,1,1,23.9,False
0.0192555078,0.0430566244,24429.66862548,23633990.12849572,1,1,25.7,False
0.0319561887,0.0714562102,44887.6902074926,3475562.613866444,1,1,24.6,False
0.0167708462,0.0375007522,45850.80202538,3769704.638622104,1,1,26.0,False
0.0880146521,0.1968067451,16776.238898223,35805885.91368655,1,1,22.4,False
0.0373727432,0.0835679943,87080.9749694543,58535223.62893769,1,1,24.26,False
0.040230458,0.0899580388,42980.0044930686,57502733.43298928,1,1,24.1,False
0.0068636476,0.0153475826,58408.5028072421,41652388.42794612,1,1,27.94,False
0.0699125232,0.1563291544,65542.393073533,63247753.92832716,1,1,22.9,False
0.1677084622,0.3750075218,68546.1674250151,71501313.0237044,1,1,21.0,False
0.4212646106,0.9419763057,14471.0896640755,58850448.331914574,1,1,19.0,False
0.0160160338,0.0358129403,51768.7083330599,41733538.98931058,1,1,26.1,False
0.0108781483,0.0243242791,72007.7441549051,70165823.8311874,1,1,26.94,False
0.0278326768,0.0622357573,36804.3248865827,11064815.044075336,1,1,24.9,False
0.0699125232,0.1563291544,15940.8862344752,36567641.69351777,1,1,22.9,False
0.0667659413,0.1492931834,59058.5276238034,16684132.608072996,1,1,23.0,False
0.0291443905,0.0651688382,80709.1959001817,44286323.55296837,1,1,24.8,False
0.0086011194,0.0192326877,58007.2694056207,35273421.197730035,1,1,27.45,False
0.0291443905,0.0651688382,73850.118439469,42425343.65783767,1,1,24.8,False
0.0555334912,0.1241766613,33662.4467123424,74492122.31989129,1,1,23.4,False
0.04411182,0.0986370281,33495.0306219885,20346611.97106687,1,1,23.9,False
0.0608912622,0.1361570015,23343.5778789437,24670796.62690788,1,1,23.2,False
0.0211132445,0.0472106499,31501.1969105535,32010783.999795184,1,1,25.5,False
0.0119276525,0.0266710417,52569.8732665483,49379012.528073736,1,1,26.74,False
0.0034878273,0.007799019,50007.9220960651,31057435.026460543,1,1,29.41,False
0.0319561887,0.0714562102,30454.0682672719,10303646.630361091,1,1,24.6,False
0.0183888672,0.0411187571,19562.6167014675,8413540.98736776,1,1,25.8,False
0.0530340723,0.1185877909,23936.6359496982,18030495.815443907,1,1,23.5,False
0.1160259082,0.2594418179,65172.6776280535,11447745.499046177,1,1,21.8,True
0.058150704,0.130028927,12193.2689798286,48258851.75703394,1,1,23.3,False
0.0192555078,0.0430566244,22417.000706786,13979134.335979966,1,1,25.7,False
0.1460679643,0.3266178974,18580.708369966,54152780.95490429,1,1,21.3,False
0.6089126221,1.3615700154,88391.993834894,47974348.92143386,1,1,18.2,False
0.040230458,0.0899580388,44872.5059098376,30807400.093620583,1,1,24.1,False
0.0192555078,0.0430566244,37834.6171208688,12511294.232377827,1,1,25.7,False
0.022108281,0.0494356193,41841.2677002649,5297127.195239108,1,1,25.4,False
0.0667659413,0.1492931834,28486.9082813796,28005627.931810707,1,1,23.0,False
0.058150704,0.130028927,11584.7626405757,24963114.260759525,1,1,23.3,False
0.0278326768,0.0622357573,72354.7491638551,68230277.22183031,1,1,24.9,False
0.0032326224,0.0072283634,14037.903831951,1249134.360611825,1,1,29.575,False
0.1925550782,0.4305662442,59110.0734029054,29787762.79315045,1,1,20.7,False
0.0060891262,0.0136157002,83099.4861819805,63525836.62173832,1,1,28.2,False
0.0110803882,0.0247765013,59359.950453119,46806751.653163,1,1,26.9,False
0.0584191154,0.1306291133,46153.1792292689,51536327.92672897,1,1,23.29,False
0.263363131,0.5888978636,21637.6530394376,26816013.8363792,1,1,20.02,False
0.0555334912,0.1241766613,67586.1924592256,16781211.97664038,1,1,23.4,False
0.0595052079,0.1330576898,10174.6247365309,60406445.51784114,1,1,23.25,False
0.0073207399,0.016369672,69527.8482861481,42632869.77248544,1,1,27.8,False
0.0291443905,0.0651688382,35136.1083424374,8475455.386939975,1,1,24.8,False
0.0530340723,0.1185877909,16290.8185117613,16493852.479953928,1,1,23.5,False
0.0167708462,0.0375007522,26710.259682363,62342725.47091677,1,1,26.0,False
0.0242412481,0.0542050786,17087.6103411693,60738852.20937794,1,1,25.2,False
0.1160259082,0.2594418179,91484.2452609673,73542719.63364874,1,1,21.8,False
0.063760979,0.1425738833,8258.2964673567,40755033.89247312,1,1,23.1,False
0.02053785,0.0459240286,17920.3658939817,7642947.743285861,1,1,25.56,False
0.0483676488,0.1081533507,27102.2721586818,9916887.591902278,1,1,23.7,False
0.0242412481,0.0542050786,64405.737379062,52437445.28246629,1,1,25.2,False
0.0160160338,0.0358129403,53054.1342140504,62712619.41398369,1,1,26.1,False
0.0090064777,0.0201390963,63539.2362544322,60780711.87753285,1,1,27.35,False
0.0732073989,0.1636967205,32360.993134721,13243975.965370292,1,1,22.8,False
0.0160160338,0.0358129403,25815.2072441719,6715869.846379151,1,1,26.1,False
0.0384197891,0.0859092601,41910.4937876231,21774973.52589132,1,1,24.2,False
0.0133215567,0.0297879063,66892.981856535,68426822.50874497,1,1,26.5,False
0.0120380177,0.0269178258,61756.0466909198,41156693.38741669,1,1,26.72,False
0.0649463841,0.1452245297,49030.5686613163,30019524.256411195,1,1,23.06,False
0.2315021222,0.5176544822,42876.6601820594,46560722.57728696,1,1,20.3,False
0.4836764882,1.0815335068,59153.3002469462,74036362.35595945,1,1,18.7,False
0.0421264611,0.0941976306,39735.5107880574,7110012.033395437,1,1,24.0,False
0.02658,0.0594346868,62409.8519660678,53134544.17473332,1,1,25.0,False
0.0183888672,0.0411187571,81500.9323920379,1326073.457699832,1,1,25.8,False
0.0231502122,0.0517654482,31098.1909996676,7370679.530127139,1,1,25.3,False
0.0133215567,0.0297879063,29503.9593676696,4729522.313614267,1,1,26.5,False
0.0231502122,0.0517654482,23747.2821316351,5977766.836175758,1,1,25.3,False
0.0242412481,0.0542050786,25936.9061241304,5522651.280028706,1,1,25.2,False
0.058150704,0.130028927,12892.8754265112,36372580.56707138,1,1,23.3,False
0.0201629919,0.0450858206,49498.6005399611,37024592.44153505,1,1,25.6,False
0.0868070458,0.1941064553,96084.7300895551,68592273.5791844,1,1,22.43,False
0.0921626549,0.2060819612,13593.5523563777,38064752.86435346,1,1,22.3,False
0.0253837029,0.0567596853,33110.6677094179,5953252.143460136,1,1,25.1,False
0.0840533402,0.1879489824,59249.2677550603,11483071.5101484,1,1,22.5,False
0.04411182,0.0986370281,42299.9896383637,10339099.216221126,1,1,23.9,False
0.096506147,0.2157943048,58242.1744767506,58501717.34128594,1,1,22.2,False
0.0060891262,0.0136157002,25904.0441481977,70343438.65955716,1,1,28.2,False
0.3424167308,0.7656670868,28061.5415991323,8348225.300703652,1,1,19.45,True
0.1272198785,0.2844722965,44457.7599383062,23479396.22819005,1,1,21.6,False
0.0334622374,0.0748238376,69645.0174685031,3228268.92735615,1,1,24.5,False
0.2538370294,0.5675968529,67220.5430249946,26998986.64710109,1,1,20.1,False
0.0840533402,0.1879489824,30918.308446224,33085534.337396488,1,1,22.5,False
0.0305179233,0.0682401509,18980.7555732924,15394429.519165646,1,1,24.7,False
0.0608912622,0.1361570015,68943.4865942882,19463867.373015087,1,1,23.2,False
0.0066765941,0.0149293183,25996.585276274,129400.601732152,1,1,28.0,False
0.04411182,0.0986370281,38534.7295205071,9983481.233330648,1,1,23.9,False
0.0211132445,0.0472106499,25620.6800824381,11135866.672110133,1,1,25.5,False
0.0278326768,0.0622357573,40072.2781358246,11518158.344176073,1,1,24.9,False
0.0038419789,0.008590926,25607.5459929727,190530.435275151,1,1,29.2,False
0.0080270317,0.0179489885,36782.5948939429,1572742.947097551,1,1,27.6,False
0.0105816886,0.023661375,27016.6480529132,2959127.175042345,1,1,27.0,False
0.0366906138,0.0820427065,50474.2320202457,25042301.46975853,1,1,24.3,False
0.0350392641,0.0783501764,67351.6822184114,9347987.02816558,1,1,24.4,False
0.0050647146,0.0113250461,38336.1736666536,713004.885794771,1,1,28.6,False
0.0201629919,0.0450858206,43906.9427952134,4517297.464507882,1,1,25.6,False
0.0421264611,0.0941976306,30232.9084891729,14259201.460096464,1,1,24.0,False
0.0192555078,0.0430566244,59127.6916801156,74717316.21226223,1,1,25.7,False
0.0167708462,0.0375007522,71742.3486196464,63067179.56041583,1,1,26.0,False
0.04411182,0.0986370281,19243.934903296,21334932.40855184,1,1,23.9,False
0.0127219879,0.0284472297,30724.0012064001,3307075.185379201,1,1,26.6,False
0.2016299194,0.4508582062,48009.4210507352,65732768.92153965,1,1,20.6,False
0.1272198785,0.2844722965,17316.5535651198,48226278.42153864,1,1,21.6,False
0.0211132445,0.0472106499,53313.8054138525,3370451.290779398,1,1,25.5,False
0.0076657557,0.0171411509,52814.119965817,517248.383569253,1,1,27.7,False
0.063760979,0.1425738833,52087.5602712479,6078171.795312817,1,1,23.1,False
0.0366906138,0.0820427065,54681.9308371033,5069130.571813937,1,1,24.3,False
0.1925550782,0.4305662442,93657.8128701848,25067186.08808709,1,1,20.7,False
0.0253837029,0.0567596853,67205.1803901599,68211404.14902833,1,1,25.1,False
0.0146067964,0.0326617897,57671.2745385264,882695.470111276,1,1,26.3,False
0.0305179233,0.0682401509,83407.8883524876,2359835.325301963,1,1,24.7,False
0.0334622374,0.0748238376,53380.5638931472,5987188.330510914,1,1,24.5,False
0.1160259082,0.2594418179,40867.02102893,39008599.33610634,1,1,21.8,False
0.745684261,1.6674006973,75634.0494042251,63264473.25555453,1,1,17.76,False
0.0921626549,0.2060819612,54123.915637274,11014691.94861652,1,1,22.3,False
0.04411182,0.0986370281,19563.3537180029,28887328.875282224,1,1,23.9,False
0.02658,0.0594346868,40874.4469779624,7260219.903670149,1,1,25.0,False
0.0231502122,0.0517654482,40121.9177076346,1392212.276724041,1,1,25.3,False
0.0732073989,0.1636967205,20044.408980529,23878062.85318661,1,1,22.8,False
0.0088014652,0.0196806745,27429.3587791446,70072812.08854447,1,1,27.4,False
0.0234722638,0.0524855773,114800.4207442404,61348087.03666852,1,1,25.27,False
0.0305179233,0.0682401509,57976.7906365211,39394636.65460113,1,1,24.7,False
0.0152951935,0.0342010925,7778.5262469274,5733744.481087689,1,1,26.2,False
0.0350392641,0.0783501764,62581.4038598108,3060111.272413535,1,1,24.4,False
0.0305179233,0.0682401509,30908.0833936572,509548.072567595,1,1,24.7,False
0.2658,0.5943468684,51175.0816308389,46024785.61996881,1,1,20.0,False
0.0530340723,0.1185877909,24056.0252664954,12586556.591659516,1,1,23.5,False
0.1295850727,0.2897610314,62100.3564888617,70367673.75385375,1,1,21.56,False
0.0530340723,0.1185877909,50782.0681955023,2332631.790390535,1,1,23.5,False
0.0096506147,0.0215794305,56342.3985120424,942145.888046081,1,1,27.2,False
0.0139493823,0.0311917671,21503.525125104,8959864.913754473,1,1,26.4,False
0.0016555983,0.0037020304,42198.217405479,23718.637569991,1,1,31.028,False
0.022108281,0.0494356193,30674.0535607757,1755068.537594682,1,1,25.4,False
0.3602093458,0.8054525833,38774.3004988704,6813866.399487506,1,1,19.34,True
0.02658,0.0594346868,16005.5295273054,15902645.901414076,1,1,25.0,False
0.0201629919,0.0450858206,35481.806178535,4600206.040201434,1,1,25.6,False
0.058150704,0.130028927,83876.9364869778,5538529.47827221,1,1,23.3,False
0.0921626549,0.2060819612,66541.7667353209,54613395.60907425,1,1,22.3,False
0.0384197891,0.0859092601,35217.4556544485,37448226.7415976,1,1,24.2,False
0.0921626549,0.2060819612,67916.7046564502,44440044.38514493,1,1,22.3,False
0.1529519353,0.3420109247,19365.7843070996,27423871.914472155,1,1,21.2,False
0.0766575574,0.1714115092,29609.2792365571,13978999.997092703,1,1,22.7,False
0.0101520787,0.0227007381,22705.8574727726,23855391.355827264,1,1,27.09,False
0.0253837029,0.0567596853,49468.414118306,1387627.161847689,1,1,25.1,False
0.0350392641,0.0783501764,30841.9614243836,12693111.57907142,1,1,24.4,False
0.0421264611,0.0941976306,65430.0508939751,35296270.74647426,1,1,24.0,False
0.0253837029,0.0567596853,36442.0939744904,9956228.899594026,1,1,25.1,False
0.04411182,0.0986370281,48849.8932443726,9234015.412192896,1,1,23.9,False
0.1272198785,0.2844722965,53869.6878135815,14233986.26039478,1,1,21.6,False
0.160160338,0.358129403,48793.0679781912,55961874.11536717,1,1,21.1,True
0.0506471459,0.1132504611,36120.9324004996,32295854.813628294,1,1,23.6,False
0.2658,0.5943468684,38637.7065614617,56777892.58811692,1,1,20.0,False
0.0766575574,0.1714115092,10134.506259642,42134654.53143905,1,1,22.7,False
0.0506471459,0.1132504611,13758.6273670303,55996531.857824326,1,1,23.6,False
0.0766575574,0.1714115092,79179.78148898,44701748.78959296,1,1,22.7,False
0.0255008688,0.0570216761,2772.152449979,54026970.7469315,1,1,25.09,False
0.1756123185,0.3926810818,63452.8793442665,71058589.33231986,1,1,20.9,False
0.0766575574,0.1714115092,41145.4611848866,13693287.677673465,1,1,22.7,False
0.0116025908,0.0259441818,94199.1442540222,70140824.09729788,1,1,26.8,False
0.0667659413,0.1492931834,74818.4075141288,64047583.21878124,1,1,23.0,False
0.1058168859,0.2366137501,42656.0506100813,37330359.02861821,1,1,22.0,False
0.0042126461,0.0094197631,49333.7156908766,149219.148032308,1,1,29.0,False
0.0116025908,0.0259441818,55686.2753372357,1277171.065900431,1,1,26.8,False
0.0429096504,0.0959488953,51059.8745363135,20858656.637607533,1,1,23.96,False
0.3669061375,0.8204270649,85796.7801469618,44666222.67637982,1,1,19.3,False
0.04411182,0.0986370281,16372.0165031463,26861773.476125635,1,1,23.9,False
0.0096506147,0.0215794305,31136.0246209742,1592179.85427155,1,1,27.2,False
0.0133215567,0.0297879063,39547.7682481462,1858103.846160377,1,1,26.5,False
0.0231502122,0.0517654482,29442.9187452429,5849666.733606877,1,1,25.3,False
0.022108281,0.0494356193,27194.7105158591,2154934.27927802,1,1,25.4,False
0.022108281,0.0494356193,33353.7158867366,5089952.590706479,1,1,25.4,False
0.022108281,0.0494356193,88790.4288341968,70118536.6326306,1,1,25.4,False
0.063760979,0.1425738833,20635.5679215479,22421432.76125441,1,1,23.1,False
0.0384197891,0.0859092601,60913.2958752542,7944874.04832761,1,1,24.2,False
0.0080270317,0.0179489885,23970.1118340311,40423079.794332206,1,1,27.6,False
0.0535247906,0.1196850702,63328.9861398071,51202171.50858507,1,1,23.48,False
0.0192555078,0.0430566244,25496.6954314468,74509952.59082085,1,1,25.7,False
0.3503926411,0.7835017643,49409.6842034683,32672504.50674569,1,1,19.4,False
0.008405334,0.0187948982,24409.6652861067,2305392.935422,1,1,27.5,False
0.2016299194,0.4508582062,117291.3797822702,22786106.89056193,1,1,20.6,False
0.0242412481,0.0542050786,29501.7632673818,4814547.833806402,1,1,25.2,False
0.0073207399,0.016369672,45394.2972209326,35278826.527808025,1,1,27.8,False
0.1460679643,0.3266178974,11097.0901143289,56941794.90172781,1,1,21.3,False
0.0305179233,0.0682401509,26583.6816734817,11440279.922062334,1,1,24.7,False
0.0175612318,0.0392681082,38771.5166628998,2779022.858598335,1,1,25.9,False
0.0555334912,0.1241766613,27186.2780643988,25107660.345327705,1,1,23.4,False
0.1756123185,0.3926810818,52377.6693574246,62071629.357069485,1,1,20.9,False
0.1108038821,0.2477650126,64112.4750160015,51789847.876588665,1,1,21.9,True
0.0253837029,0.0567596853,40722.6871541282,37097119.80767804,1,1,25.1,False
0.0167708462,0.0375007522,55397.3576253048,41247064.069423504,1,1,26.0,False
0.0560473362,0.1253256538,49129.4068818876,46964492.38954348,1,1,23.38,False
0.022108281,0.0494356193,86867.8157574842,915457.642997868,1,1,25.4,False
0.1838886721,0.411187571,55507.5808168086,73503015.14720799,1,1,20.8,False
0.2745079817,0.6138185073,44910.9023152903,38605227.16994807,1,1,19.93,True
0.0421264611,0.0941976306,51468.5414840645,11292089.423943931,1,1,24.0,False
0.0211132445,0.0472106499,43886.5502305979,11026851.652444584,1,1,25.5,False
0.1529519353,0.3420109247,43122.4823892179,23819113.81251312,1,1,21.2,True
0.3806755436,0.8512163929,36071.0888481389,23265409.37049144,1,1,19.22,False
0.0192555078,0.0430566244,57923.0209224695,48842447.87305285,1,1,25.7,False
